#separator:tab
#html:true
#deck:IELTS Topic Collocation::健康 Health
#columns:Front Back Topic TopicZh Type BaseChinese BaseEnglish HighlightChinese HighlightEnglish Tags CardId
<div style="font-size:24px;font-weight:700">批判快餐文化</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">criticize fast food culture</div><div style="margin-top:10px"><b>Base</b>: 快餐文化 = fast food culture</div><div><b>Focus</b>: 批判 = criticize</div><div><b>Type</b>: verb</div>	Health	健康	verb	快餐文化	fast food culture	批判	criticize	IELTS_Task2 topic_collocation topic::Health type::verb	Health-024
<div style="font-size:24px;font-weight:700">高度久坐的久坐生活方式</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">highly sedentary lifestyle</div><div style="margin-top:10px"><b>Base</b>: 久坐生活方式 = sedentary lifestyle</div><div><b>Focus</b>: 高度久坐的 = highly sedentary</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	久坐生活方式	sedentary lifestyle	高度久坐的	highly sedentary	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-025
<div style="font-size:24px;font-weight:700">避免久坐生活方式</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">avoid a sedentary lifestyle</div><div style="margin-top:10px"><b>Base</b>: 久坐生活方式 = sedentary lifestyle</div><div><b>Focus</b>: 避免 = avoid</div><div><b>Type</b>: verb</div>	Health	健康	verb	久坐生活方式	sedentary lifestyle	避免	avoid	IELTS_Task2 topic_collocation topic::Health type::verb	Health-026
<div style="font-size:24px;font-weight:700">专业的心理咨询</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">professional psychological counselling</div><div style="margin-top:10px"><b>Base</b>: 心理咨询 = psychological counselling</div><div><b>Focus</b>: 专业的 = professional</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	心理咨询	psychological counselling	专业的	professional	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-027
<div style="font-size:24px;font-weight:700">寻求心理咨询</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">seek psychological counselling</div><div style="margin-top:10px"><b>Base</b>: 心理咨询 = psychological counselling</div><div><b>Focus</b>: 寻求 = seek</div><div><b>Type</b>: verb</div>	Health	健康	verb	心理咨询	psychological counselling	寻求	seek	IELTS_Task2 topic_collocation topic::Health type::verb	Health-028
<div style="font-size:24px;font-weight:700">有效的情绪管理</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">effective emotional regulation</div><div style="margin-top:10px"><b>Base</b>: 情绪管理 = emotional regulation</div><div><b>Focus</b>: 有效的 = effective</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	情绪管理	emotional regulation	有效的	effective	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-029
<div style="font-size:24px;font-weight:700">练习情绪管理</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">practice emotional regulation</div><div style="margin-top:10px"><b>Base</b>: 情绪管理 = emotional regulation</div><div><b>Focus</b>: 练习 = practice</div><div><b>Type</b>: verb</div>	Health	健康	verb	情绪管理	emotional regulation	练习	practice	IELTS_Task2 topic_collocation topic::Health type::verb	Health-030
<div style="font-size:24px;font-weight:700">规律的自我照顾</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">regular self-care</div><div style="margin-top:10px"><b>Base</b>: 自我照顾 = self-care</div><div><b>Focus</b>: 规律的 = regular</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	自我照顾	self-care	规律的	regular	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-031
<div style="font-size:24px;font-weight:700">优先考虑自我照顾</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">prioritize self-care</div><div style="margin-top:10px"><b>Base</b>: 自我照顾 = self-care</div><div><b>Focus</b>: 优先考虑 = prioritize</div><div><b>Type</b>: verb</div>	Health	健康	verb	自我照顾	self-care	优先考虑	prioritize	IELTS_Task2 topic_collocation topic::Health type::verb	Health-032
<div style="font-size:24px;font-weight:700">强大的社交支持网络</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">strong social support network</div><div style="margin-top:10px"><b>Base</b>: 社交支持网络 = social support network</div><div><b>Focus</b>: 强大的 = strong</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	社交支持网络	social support network	强大的	strong	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-033
<div style="font-size:24px;font-weight:700">建立社交支持网络</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">build a social support network</div><div style="margin-top:10px"><b>Base</b>: 社交支持网络 = social support network</div><div><b>Focus</b>: 建立 = build</div><div><b>Type</b>: verb</div>	Health	健康	verb	社交支持网络	social support network	建立	build	IELTS_Task2 topic_collocation topic::Health type::verb	Health-034
<div style="font-size:24px;font-weight:700">高效的医疗体系</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">efficient health care system</div><div style="margin-top:10px"><b>Base</b>: 医疗体系 = health care system</div><div><b>Focus</b>: 高效的 = efficient</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	医疗体系	health care system	高效的	efficient	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-035
<div style="font-size:24px;font-weight:700">改革医疗体系</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">reform the health care system</div><div style="margin-top:10px"><b>Base</b>: 医疗体系 = health care system</div><div><b>Focus</b>: 改革 = reform</div><div><b>Type</b>: verb</div>	Health	健康	verb	医疗体系	health care system	改革	reform	IELTS_Task2 topic_collocation topic::Health type::verb	Health-036
<div style="font-size:24px;font-weight:700">负担得起的医疗保险</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">affordable medical insurance</div><div style="margin-top:10px"><b>Base</b>: 医疗保险 = medical insurance</div><div><b>Focus</b>: 负担得起的 = affordable</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	医疗保险	medical insurance	负担得起的	affordable	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-037
<div style="font-size:24px;font-weight:700">购买医疗保险</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">purchase medical insurance</div><div style="margin-top:10px"><b>Base</b>: 医疗保险 = medical insurance</div><div><b>Focus</b>: 购买 = purchase</div><div><b>Type</b>: verb</div>	Health	健康	verb	医疗保险	medical insurance	购买	purchase	IELTS_Task2 topic_collocation topic::Health type::verb	Health-038
<div style="font-size:24px;font-weight:700">严重的医疗资源短缺</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">acute shortage of medical resources</div><div style="margin-top:10px"><b>Base</b>: 医疗资源短缺 = shortage of medical resources</div><div><b>Focus</b>: 严重的 = acute</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	医疗资源短缺	shortage of medical resources	严重的	acute	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-039
<div style="font-size:24px;font-weight:700">缓解医疗资源短缺</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">alleviate the shortage of medical resources</div><div style="margin-top:10px"><b>Base</b>: 医疗资源短缺 = shortage of medical resources</div><div><b>Focus</b>: 缓解 = alleviate</div><div><b>Type</b>: verb</div>	Health	健康	verb	医疗资源短缺	shortage of medical resources	缓解	alleviate	IELTS_Task2 topic_collocation topic::Health type::verb	Health-040
<div style="font-size:24px;font-weight:700">上涨的医疗费用</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">rising medical expenses</div><div style="margin-top:10px"><b>Base</b>: 医疗费用 = medical expenses</div><div><b>Focus</b>: 上涨的 = rising</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	医疗费用	medical expenses	上涨的	rising	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-041
<div style="font-size:24px;font-weight:700">承担医疗费用</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">cover medical expenses</div><div style="margin-top:10px"><b>Base</b>: 医疗费用 = medical expenses</div><div><b>Focus</b>: 承担 = cover</div><div><b>Type</b>: verb</div>	Health	健康	verb	医疗费用	medical expenses	承担	cover	IELTS_Task2 topic_collocation topic::Health type::verb	Health-042
<div style="font-size:24px;font-weight:700">互信的医患关系</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">trusting doctor-patient relationship</div><div style="margin-top:10px"><b>Base</b>: 医患关系 = doctor-patient relationship</div><div><b>Focus</b>: 互信的 = trusting</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	医患关系	doctor-patient relationship	互信的	trusting	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-043
<div style="font-size:24px;font-weight:700">加强医患关系</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">strengthen doctor-patient relationships</div><div style="margin-top:10px"><b>Base</b>: 医患关系 = doctor-patient relationship</div><div><b>Focus</b>: 加强 = strengthen</div><div><b>Type</b>: verb</div>	Health	健康	verb	医患关系	doctor-patient relationship	加强	strengthen	IELTS_Task2 topic_collocation topic::Health type::verb	Health-044
<div style="font-size:24px;font-weight:700">可及的远程医疗</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">accessible telemedicine</div><div style="margin-top:10px"><b>Base</b>: 远程医疗 = telemedicine</div><div><b>Focus</b>: 可及的 = accessible</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	远程医疗	telemedicine	可及的	accessible	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-045
<div style="font-size:24px;font-weight:700">扩大远程医疗</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">expand telemedicine</div><div style="margin-top:10px"><b>Base</b>: 远程医疗 = telemedicine</div><div><b>Focus</b>: 扩大 = expand</div><div><b>Type</b>: verb</div>	Health	健康	verb	远程医疗	telemedicine	扩大	expand	IELTS_Task2 topic_collocation topic::Health type::verb	Health-046
<div style="font-size:24px;font-weight:700">定期的体检</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">regular health check-up</div><div style="margin-top:10px"><b>Base</b>: 体检 = health check-up</div><div><b>Focus</b>: 定期的 = regular</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	体检	health check-up	定期的	regular	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-047
<div style="font-size:24px;font-weight:700">进行体检</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">undergo a health check-up</div><div style="margin-top:10px"><b>Base</b>: 体检 = health check-up</div><div><b>Focus</b>: 进行 = undergo</div><div><b>Type</b>: verb</div>	Health	健康	verb	体检	health check-up	进行	undergo	IELTS_Task2 topic_collocation topic::Health type::verb	Health-048
<div style="font-size:24px;font-weight:700">常规的疫苗接种</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">routine vaccination</div><div style="margin-top:10px"><b>Base</b>: 疫苗接种 = vaccination</div><div><b>Focus</b>: 常规的 = routine</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	疫苗接种	vaccination	常规的	routine	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-049
<div style="font-size:24px;font-weight:700">推广疫苗接种</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">promote vaccination</div><div style="margin-top:10px"><b>Base</b>: 疫苗接种 = vaccination</div><div><b>Focus</b>: 推广 = promote</div><div><b>Type</b>: verb</div>	Health	健康	verb	疫苗接种	vaccination	推广	promote	IELTS_Task2 topic_collocation topic::Health type::verb	Health-050
<div style="font-size:24px;font-weight:700">全面的健康教育</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">comprehensive health education</div><div style="margin-top:10px"><b>Base</b>: 健康教育 = health education</div><div><b>Focus</b>: 全面的 = comprehensive</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	健康教育	health education	全面的	comprehensive	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-051
<div style="font-size:24px;font-weight:700">提供健康教育</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">provide health education</div><div style="margin-top:10px"><b>Base</b>: 健康教育 = health education</div><div><b>Focus</b>: 提供 = provide</div><div><b>Type</b>: verb</div>	Health	健康	verb	健康教育	health education	提供	provide	IELTS_Task2 topic_collocation topic::Health type::verb	Health-052
<div style="font-size:24px;font-weight:700">有效的疾病预防</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">effective disease prevention</div><div style="margin-top:10px"><b>Base</b>: 疾病预防 = disease prevention</div><div><b>Focus</b>: 有效的 = effective</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	疾病预防	disease prevention	有效的	effective	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-053
<div style="font-size:24px;font-weight:700">优先考虑疾病预防</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">prioritize disease prevention</div><div style="margin-top:10px"><b>Base</b>: 疾病预防 = disease prevention</div><div><b>Focus</b>: 优先考虑 = prioritize</div><div><b>Type</b>: verb</div>	Health	健康	verb	疾病预防	disease prevention	优先考虑	prioritize	IELTS_Task2 topic_collocation topic::Health type::verb	Health-054
<div style="font-size:24px;font-weight:700">早期的健康筛查</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">early health screening</div><div style="margin-top:10px"><b>Base</b>: 健康筛查 = health screening</div><div><b>Focus</b>: 早期的 = early</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	健康筛查	health screening	早期的	early	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-055
<div style="font-size:24px;font-weight:700">开展健康筛查</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">conduct health screening</div><div style="margin-top:10px"><b>Base</b>: 健康筛查 = health screening</div><div><b>Focus</b>: 开展 = conduct</div><div><b>Type</b>: verb</div>	Health	健康	verb	健康筛查	health screening	开展	conduct	IELTS_Task2 topic_collocation topic::Health type::verb	Health-056
<div style="font-size:24px;font-weight:700">社区型的健康促进</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">community-based health promotion</div><div style="margin-top:10px"><b>Base</b>: 健康促进 = health promotion</div><div><b>Focus</b>: 社区型的 = community-based</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	健康促进	health promotion	社区型的	community-based	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-057
<div style="font-size:24px;font-weight:700">支持健康促进</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">support health promotion</div><div style="margin-top:10px"><b>Base</b>: 健康促进 = health promotion</div><div><b>Focus</b>: 支持 = support</div><div><b>Type</b>: verb</div>	Health	健康	verb	健康促进	health promotion	支持	support	IELTS_Task2 topic_collocation topic::Health type::verb	Health-058
<div style="font-size:24px;font-weight:700">基于证据的公共健康政策</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">evidence-based public health policy</div><div style="margin-top:10px"><b>Base</b>: 公共健康政策 = public health policy</div><div><b>Focus</b>: 基于证据的 = evidence-based</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	公共健康政策	public health policy	基于证据的	evidence-based	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-059
<div style="font-size:24px;font-weight:700">实施公共健康政策</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">implement public health policy</div><div style="margin-top:10px"><b>Base</b>: 公共健康政策 = public health policy</div><div><b>Focus</b>: 实施 = implement</div><div><b>Type</b>: verb</div>	Health	健康	verb	公共健康政策	public health policy	实施	implement	IELTS_Task2 topic_collocation topic::Health type::verb	Health-060
<div style="font-size:24px;font-weight:700">个性化的锻炼计划</div><div style="margin-top:8px;color:#666">健康 / Health · adjective</div>	<div style="font-size:22px;font-weight:700">personalized exercise regimen</div><div style="margin-top:10px"><b>Base</b>: 锻炼计划 = exercise regimen</div><div><b>Focus</b>: 个性化的 = personalized</div><div><b>Type</b>: adjective</div>	Health	健康	adjective	锻炼计划	exercise regimen	个性化的	personalized	IELTS_Task2 topic_collocation topic::Health type::adjective	Health-061
<div style="font-size:24px;font-weight:700">遵循锻炼计划</div><div style="margin-top:8px;color:#666">健康 / Health · verb</div>	<div style="font-size:22px;font-weight:700">follow an exercise regimen</div><div style="margin-top:10px"><b>Base</b>: 锻炼计划 = exercise regimen</div><div><b>Focus</b>: 遵循 = follow</div><div><b>Type</b>: verb</div>	Health	健康	verb	锻炼计划	exercise regimen	遵循	follow	IELTS_Task2 topic_collocation topic::Health type::verb	Health-062
